INSPECTION_TYPE,BORO_CODE,STREET_NAME,ZIP_CODE,LATITUDE,LONGITUDE,BOROUGH,INSPECTION_DATE,RESULT
Initial,1,LEXINGTON AVENUE,10029,40.78933086,-73.94841234,Manhattan,2023-03-14 13:37:00,Failed for Other R
Initial,3,MARCUS GARVEY BLVD,11206,40.69358402,-73.94014217,Brooklyn,2023-11-08 09:25:00,Rat Activity
Initial,2,EAST 183 STREET,10458,40.85417924,-73.89104113,Bronx,2023-12-12 13:08:00,Failed for Other R
Initial,3,EAST   13 STREET,11230,40.62961874,-73.96411769,Brooklyn,2023-03-13 12:45:00,Passed
Compliance,3,EAST   18 STREET,11229,40.59973799,-73.95365484,Brooklyn,2023-11-14 15:16:00,Rat Activity
Compliance,3,CEDAR STREET,11221,40.69700506,-73.92768654,Brooklyn,2023-08-23 11:40:00,Passed
Initial,2,WEBSTER AVENUE,10457,40.85128239,-73.89878496,Bronx,2023-04-11 15:05:00,Passed
Initial,1,9 AVENUE,10036,40.76074999,-73.99092145,Manhattan,2023-06-30 10:39:00,Passed
Initial,2,EAST KINGSBRIDGE RD,10458,40.86358019,-73.8942325,Bronx,2023-05-10 14:51:00,Rat Activity
Initial,2,PAULDING AVENUE,10462,40.84585109,-73.8534506,Bronx,2023-01-25 10:54:00,Passed
Initial,3,DEKALB AVENUE,11221,40.69283112,-73.93856339,Brooklyn,2023-01-24 14:02:00,Rat Activity
Initial,1,PELL STREET,10013,40.71487161,-73.9982613,Manhattan,2023-06-05 09:48:00,Passed
Initial,3,WILLOUGHBY AVENUE,11206,40.69543695,-73.93545603,Brooklyn,2023-03-13 15:00:00,Passed
Initial,1,PARK AVENUE,10128,40.7810835,-73.95652154,Manhattan,2023-10-02 11:35:00,Passed
Initial,3,MADISON STREET,11216,40.68414901,-73.95555739,Brooklyn,2023-08-02 11:10:00,Failed for Other R
Compliance,3,STANHOPE STREET,11221,40.69804232,-73.92305485,Brooklyn,2023-11-27 11:53:00,Rat Activity
Initial,3,STATE STREET,11201,40.69112375,-73.99491557,Brooklyn,2023-02-13 16:15:00,Rat Activity
Compliance,2,MAYFLOWER AVENUE,10461,40.84438458,-73.8346449,Bronx,2023-06-28 14:50:00,Passed
Initial,4,GREENE AVENUE,11385,40.70701685,-73.91050707,Queens,2023-08-15 11:30:00,Rat Activity
Initial,3,KNICKERBOCKER AVENUE,11237,40.69957986,-73.91973515,Brooklyn,2023-08-04 08:33:00,Passed
Initial,1,WEST 91 STREET,10024,40.79231253,-73.97611007,Manhattan,2023-03-30 11:00:00,Rat Activity
Initial,1,EAST 73 STREET,10021,40.76816601,-73.95478269,Manhattan,2023-02-03 16:20:00,Rat Activity
Initial,3,DEKALB AVENUE,11216,40.69175986,-73.94805179,Brooklyn,2023-10-31 10:30:00,Rat Activity
Initial,1,EAST   60 STREET,10022,40.76400732,-73.97049597,Manhattan,2023-11-30 10:42:00,Passed
Initial,1,BROADWAY,10023,40.77328427,-73.98221496,Manhattan,2023-08-22 11:31:00,Passed
Initial,1,1/2 7 AVENUE SOUTH,10014,40.73565773,-74.00161295,Manhattan,2023-03-27 14:45:00,Failed for Other R
Initial,1,ADAM C POWELL BLVD,10026,40.8004442,-73.95453313,Manhattan,2023-04-06 09:00:00,Passed
Initial,2,ROSEDALE AVENUE,10472,40.83351655,-73.86965653,Bronx,2023-05-23 15:30:00,Passed
Initial,2,MARTHA AVENUE,10470,40.89885777,-73.86503884,Bronx,2023-03-27 09:48:00,Passed
Initial,3,DITMARS STREET,11221,40.69681629,-73.93321879,Brooklyn,2023-08-02 11:50:00,Failed for Other R
Initial,2,WALTON AVENUE,10468,40.86095421,-73.90121768,Bronx,2023-05-05 10:58:00,Rat Activity
Initial,1,EAST 119 STREET,10035,40.79681237,-73.9313664,Manhattan,2023-01-20 10:47:00,Failed for Other R
Initial,1,BROADWAY,10012,40.72200802,-73.99965006,Manhattan,2023-05-23 11:25:00,Passed
Compliance,1,AMSTERDAM AVENUE,10027,40.81071918,-73.95821081,Manhattan,2023-07-25 11:20:00,Rat Activity
Initial,4,56 STREET,11377,40.74480265,-73.9087058,Queens,2023-02-17 13:28:00,Passed
Compliance,1,WEST   93 STREET,10025,40.79049626,-73.96792011,Manhattan,2023-03-24 16:35:00,Passed
Initial,3,MALCOLM X BOULEVARD,11221,40.69167114,-73.9307863,Brooklyn,2023-07-24 08:45:00,Rat Activity
Initial,1,EAST 10 STREET,10009,40.72854767,-73.98389384,Manhattan,2023-01-09 15:58:00,Rat Activity
Initial,1,EAST   88 STREET,10128,40.77800035,-73.94802397,Manhattan,2023-01-09 15:50:00,Passed
Compliance,3,BROOKLYN AVENUE,11225,40.66103363,-73.94546627,Brooklyn,2023-11-15 14:00:00,Rat Activity
Initial,1,WEST 174 STREET,10033,40.84439799,-73.93615307,Manhattan,2023-12-28 16:07:00,Passed
Initial,3,HERKIMER STREET,11216,40.67971987,-73.95109332,Brooklyn,2023-07-13 12:08:00,Passed
Compliance,4,ST NICHOLAS AVENUE,11385,40.70070905,-73.91010443,Queens,2023-09-07 15:02:00,Passed
Compliance,3,PROSPECT PLACE,11216,40.67443947,-73.95238782,Brooklyn,2023-10-20 15:33:00,Passed
Initial,3,HANCOCK STREET,11216,40.68313693,-73.94465851,Brooklyn,2023-12-06 12:26:00,Passed
Initial,1,2 AVENUE,10128,40.78014767,-73.95010212,Manhattan,2023-10-12 14:28:00,Passed
Compliance,1,WEST  116 STREET,10026,40.80377057,-73.95386622,Manhattan,2023-05-26 13:33:00,Rat Activity
Initial,3,FRANKLIN AVENUE,11205,40.69031165,-73.95719757,Brooklyn,2023-09-13 13:17:00,Passed
Initial,1,HENRY STREET,10002,40.71339722,-73.98975559,Manhattan,2023-10-19 08:00:00,Rat Activity
Compliance,3,PACIFIC STREET,11216,40.67772444,-73.95114526,Brooklyn,2023-08-14 11:44:00,Passed
Initial,3,TROUTMAN STREET,11206,40.69921061,-73.93009683,Brooklyn,2023-12-13 14:04:00,Passed
Compliance,3,MARION STREET,11233,40.68164813,-73.9120952,Brooklyn,2023-04-20 09:15:00,Rat Activity
Initial,2,EAST 144 STREET,10454,40.81207547,-73.91813225,Bronx,2023-05-23 11:15:00,Rat Activity
Initial,2,CLINTON AVENUE,10457,40.84811256,-73.88734983,Bronx,2023-06-12 16:07:00,Passed
Initial,1,EAST 10 STREET,10009,40.7282374,-73.98315789,Manhattan,2023-01-10 12:07:00,Passed
Compliance,3,GUERNSEY STREET,11222,40.72548457,-73.95380517,Brooklyn,2023-05-11 14:20:00,Passed
Compliance,2,DECATUR AVENUE,10458,40.86262749,-73.89099831,Bronx,2023-03-01 12:51:00,Rat Activity
Compliance,3,ST MARKS AVENUE,11238,40.67740778,-73.96312568,Brooklyn,2023-07-11 16:15:00,Rat Activity
Initial,3,ST MARKS AVENUE,11216,40.67547486,-73.95388321,Brooklyn,2023-10-30 09:10:00,Passed
Initial,1,MADISON AVENUE,10029,40.7989307,-73.94560208,Manhattan,2023-05-05 09:30:00,Rat Activity
Compliance,4,51 AVENUE,11373,40.73899162,-73.8761247,Queens,2023-08-17 13:50:00,Passed
Initial,1,ESSEX STREET,10002,40.71494804,-73.99006558,Manhattan,2023-10-05 10:00:00,Passed
Compliance,2,HULL AVENUE,10467,40.87632637,-73.8747758,Bronx,2023-09-22 15:30:00,Passed
Initial,2,HULL AVENUE,10467,40.87307947,-73.87742515,Bronx,2023-08-21 13:35:00,Passed
Initial,3,JEFFERSON AVENUE,11216,40.68297039,-73.95277471,Brooklyn,2023-04-24 14:55:00,Passed
Initial,2,ARTHUR AVENUE,10457,40.84898968,-73.89181595,Bronx,2023-12-11 15:04:00,Passed
Initial,2,GARRISON AVENUE,10474,40.82118005,-73.88620691,Bronx,2023-10-04 11:58:00,Passed
Initial,3,PROSPECT PLACE,11216,40.67439533,-73.95186872,Brooklyn,2023-07-18 14:04:00,Passed
Initial,4,169 STREET,11358,40.76074703,-73.79731897,Queens,2023-11-22 10:35:00,Passed
Initial,2,BOGART AVENUE,10462,40.85038563,-73.86024695,Bronx,2023-02-03 10:49:00,Passed
Initial,1,WEST 137 STREET,10030,40.81577833,-73.94079413,Manhattan,2023-07-06 10:55:00,Rat Activity
Initial,3,DEAN STREET,11216,40.67688142,-73.95026981,Brooklyn,2023-09-07 08:00:00,Rat Activity
Initial,1,WEST 130 STREET,10037,40.80978638,-73.94047075,Manhattan,2023-12-05 14:15:00,Passed
Initial,3,GEORGE STREET,11237,40.70380201,-73.92911098,Brooklyn,2023-07-06 11:27:00,Passed
Compliance,4,50 STREET,11377,40.74584452,-73.91434877,Queens,2023-12-07 12:50:00,Rat Activity
Initial,1,EAST 87 STREET,10128,40.78001783,-73.95471684,Manhattan,2023-10-03 10:16:00,Passed
Initial,1,WEST 173 STREET,10032,40.84433314,-73.93802897,Manhattan,2023-12-15 12:15:00,Passed
Initial,1,WEST   76 STREET,10023,40.77943679,-73.97556225,Manhattan,2023-08-15 07:46:00,Rat Activity
Initial,1,WEST 81 STREET,10024,40.78579184,-73.98055771,Manhattan,2023-09-01 12:46:00,Passed
Initial,1,EAST 127 STREET,10035,40.80750295,-73.9408557,Manhattan,2023-04-19 12:22:00,Passed
Initial,5,FOREST AVENUE,10303,40.62698355,-74.16464507,Staten Island,2023-08-09 15:20:00,Passed
Compliance,1,AMSTERDAM AVENUE,10031,40.82550891,-73.94741221,Manhattan,2023-11-01 10:55:00,Rat Activity
Compliance,2,LORILLARD PLACE,10458,40.85665851,-73.88897651,Bronx,2023-03-21 10:05:00,Rat Activity
Initial,4,CROSS BAY BOULEVARD,11417,40.679287,-73.8443432,Queens,2023-09-26 08:00:00,Passed
Initial,1,EAST BROADWAY,10002,40.71399842,-73.99084848,Manhattan,2023-12-05 12:26:00,Passed
Compliance,1,ST MARKS PLACE,10003,40.7288062,-73.98820176,Manhattan,2023-08-23 12:00:00,Passed
Compliance,3,LINDEN STREET,11237,40.6977595,-73.91512484,Brooklyn,2023-12-26 14:31:00,Passed
Initial,3,DITMAS AVENUE,11226,40.63984091,-73.95784262,Brooklyn,2023-09-20 10:15:00,Rat Activity
Compliance,4,JAMAICA AVE,11432,40.70726735,-73.78940282,Queens,2023-04-21 09:30:00,Rat Activity
Initial,1,WEST END AVENUE,10024,40.78603053,-73.97994375,Manhattan,2023-05-18 12:02:00,Passed
Initial,2,THROOP AVENUE,10469,40.86022786,-73.85118822,Bronx,2023-02-13 13:20:00,Passed
Initial,1,EAST 14 STREET,10003,40.73191275,-73.98389303,Manhattan,2023-08-11 15:22:00,Passed
Initial,1,AVENUE OF THE AMER,10014,40.73302825,-73.99999639,Manhattan,2023-03-24 11:18:00,Passed
Initial,1,2 AVENUE,10035,40.79988893,-73.93559635,Manhattan,2023-07-25 15:55:00,Rat Activity
Compliance,1,FREDRICK DOUGLASS BL,10039,40.82444071,-73.94075387,Manhattan,2023-08-01 12:26:00,Passed
Compliance,3,MADISON STREET,11216,40.68415995,-73.95545282,Brooklyn,2023-10-24 13:27:00,Passed
Initial,3,HART STREET,11237,40.70252393,-73.92216604,Brooklyn,2023-06-22 14:46:00,Rat Activity
Initial,3,HARMAN STREET,11237,40.69895685,-73.91980803,Brooklyn,2023-08-04 09:27:00,Rat Activity
Initial,3,BEDFORD AVENUE,11216,40.6747803,-73.95357365,Brooklyn,2023-10-05 12:22:00,Failed for Other R
Initial,3,KOSCIUSZKO STREET,11221,40.69270185,-73.93318326,Brooklyn,2023-10-11 14:25:00,Passed
Initial,1,WEST 128 STREET,10027,40.80890348,-73.94224883,Manhattan,2023-02-02 11:03:00,Passed
Initial,3,WARREN STREET,11201,40.68694069,-73.99434618,Brooklyn,2023-03-01 11:55:00,Passed
Initial,1,EAST 82 STREET,10028,40.77279342,-73.94774283,Manhattan,2023-10-24 13:58:00,Passed
Compliance,1,9 AVENUE,10036,40.76202897,-73.99001882,Manhattan,2023-09-15 12:15:00,Rat Activity
Initial,1,EAST 130 STREET,10037,40.80864585,-73.93771553,Manhattan,2023-12-14 09:30:00,Passed
Initial,1,WEST 129 STREET,10027,40.81093599,-73.94509371,Manhattan,2023-09-08 10:25:00,Passed
Initial,1,WEST 50 STREET,10019,40.76385421,-73.98981278,Manhattan,2023-07-05 13:08:00,Passed
Initial,1,EAST 111 STREET,10029,40.7935067,-73.93936217,Manhattan,2023-02-10 11:19:00,Passed
Initial,2,PROSPECT AVENUE,10455,40.81349457,-73.90404123,Bronx,2023-09-27 14:52:00,Passed
Initial,1,EAST 116 STREET,10029,40.79568344,-73.93463974,Manhattan,2023-09-25 12:34:00,Rat Activity
Initial,3,VERNON AVENUE,11206,40.69542948,-73.94203376,Brooklyn,2023-10-17 13:54:00,Passed
Initial,3,MADISON STREET,11216,40.68455655,-73.95200919,Brooklyn,2023-03-07 10:48:00,Passed
Initial,3,LINCOLN PLACE,11213,40.6704476,-73.94417161,Brooklyn,2023-07-05 15:48:00,Passed
Initial,3,EAST   45 STREET,11203,40.63726859,-73.93367134,Brooklyn,2023-12-13 15:20:00,Passed
Compliance,3,FRANKLIN AVENUE,11238,40.6754401,-73.9562518,Brooklyn,2023-10-27 15:15:00,Passed
Compliance,2,DECATUR AVENUE,10467,40.87755126,-73.87294373,Bronx,2023-09-22 15:00:00,Passed
Initial,1,EAST 11 STREET,10009,40.72700969,-73.9783777,Manhattan,2023-08-08 09:37:00,Passed
Compliance,4,SENECA AVENUE,11385,40.70537116,-73.91201691,Queens,2023-08-24 09:12:00,Rat Activity
Initial,2,PROSPECT AVENUE,10458,40.85291983,-73.88308706,Bronx,2023-08-10 15:50:00,Passed
Initial,3,BRIGHTON 8 PLACE,11235,40.58029917,-73.96034632,Brooklyn,2023-03-03 14:00:00,Rat Activity
Initial,3,ST MARKS AVENUE,11238,40.67703668,-73.96142783,Brooklyn,2023-01-25 12:30:00,Rat Activity
Initial,3,LEFFERTS PLACE,11238,40.6806805,-73.95791044,Brooklyn,2023-10-06 12:50:00,Passed
Initial,3,VANDERBILT AVENUE,11238,40.67736834,-73.96895176,Brooklyn,2023-05-25 13:04:00,Passed
Initial,2,WASHINGTON AVENUE,10458,40.85709195,-73.89161835,Bronx,2023-12-12 15:30:00,Passed
Initial,1,WEST 107 STREET,10025,40.79962888,-73.96169243,Manhattan,2023-09-01 10:58:00,Failed for Other R
Initial,1,WADSWORTH AVENUE,10033,40.84942035,-73.93525182,Manhattan,2023-12-29 13:04:00,Passed
Initial,1,WEST 119 STREET,10026,40.80446865,-73.94952033,Manhattan,2023-10-10 11:59:00,Passed
Initial,3,HART STREET,11221,40.69591736,-73.93088646,Brooklyn,2023-11-14 10:35:00,Passed
Compliance,2,MORRIS PARK AVENUE,10462,40.84626399,-73.86103636,Bronx,2023-03-27 14:36:00,Rat Activity
Initial,3,ST JOHNS PLACE,11213,40.67137057,-73.94568129,Brooklyn,2023-06-30 12:23:00,Passed
Initial,3,ST JOHNS PLACE,11213,40.67141763,-73.94653561,Brooklyn,2023-06-30 15:13:00,Rat Activity
Initial,2,CLAY AVENUE,10456,40.83506685,-73.90906571,Bronx,2023-11-01 11:06:00,Rat Activity
Compliance,4,72 STREET,11372,40.75220932,-73.89424398,Queens,2023-04-05 15:31:00,Rat Activity
Initial,3,MONROE STREET,11216,40.68496672,-73.9549511,Brooklyn,2023-03-10 13:32:00,Passed
Initial,3,DODWORTH STREET,11221,40.69505209,-73.92978386,Brooklyn,2023-04-24 14:10:00,Passed
Initial,3,HERKIMER STREET,11216,40.67952339,-73.94746648,Brooklyn,2023-11-02 12:12:00,Passed
Initial,2,EAST 168 STREET,10456,40.83354412,-73.91339344,Bronx,2023-11-02 14:54:00,Passed
Compliance,1,AVENUE D,10009,40.72079,-73.97815244,Manhattan,2023-07-26 09:03:00,Passed
Initial,4,35 AVENUE,11368,40.7554749,-73.86024111,Queens,2023-08-28 15:43:00,Rat Activity
Initial,1,EAST 111 STREET,10029,40.79526274,-73.94357174,Manhattan,2023-07-28 11:09:00,Rat Activity
Compliance,2,DECATUR AVENUE,10467,40.87231051,-73.87701437,Bronx,2023-08-30 14:40:00,Rat Activity
Initial,4,HOOK CREEK BOULEVARD,11422,40.66798149,-73.72936432,Queens,2023-10-04 11:25:00,Failed for Other R
Initial,3,JORALEMON STREET,11201,40.69242447,-73.99022761,Brooklyn,2023-02-06 10:25:00,Rat Activity
Compliance,1,2 AVENUE,10003,40.72954715,-73.98698571,Manhattan,2023-05-12 10:17:00,Passed
Initial,3,MONROE STREET,11216,40.68527579,-73.95227188,Brooklyn,2023-08-08 13:35:00,Rat Activity
Initial,2,EAST 183 STREET,10458,40.85306319,-73.88927533,Bronx,2023-06-15 13:43:00,Rat Activity
Initial,1,EAST 89 STREET,10128,40.77944476,-73.94951409,Manhattan,2023-10-13 14:45:00,Passed
Initial,1,9 AVENUE,10019,40.7644881,-73.98819903,Manhattan,2023-07-05 11:51:00,Passed
Initial,3,KOSCIUSZKO STREET,11221,40.69268819,-73.93330227,Brooklyn,2023-10-11 14:13:00,Passed
Initial,3,TROUTMAN STREET,11237,40.70257911,-73.926768,Brooklyn,2023-10-05 09:20:00,Rat Activity
Initial,3,PALMETTO STREET,11237,40.69763981,-73.91289988,Brooklyn,2023-04-29 11:56:00,Passed
Initial,3,VAN BUREN STREET,11221,40.68991646,-73.94451944,Brooklyn,2023-11-13 11:02:00,Failed for Other R
Initial,1,WEST 121 STREET,10027,40.80850579,-73.95520672,Manhattan,2023-12-06 14:56:00,Passed
Initial,1,MADISON STREET,10002,40.71301251,-73.98557855,Manhattan,2023-11-06 16:03:00,Passed
Compliance,2,VILLA AVENUE,10468,40.87517575,-73.88748822,Bronx,2023-11-30 13:10:00,Rat Activity
Initial,2,EAST 173 STREET,10457,40.84361742,-73.90653122,Bronx,2023-08-07 14:00:00,Passed
Initial,2,MARTHA AVENUE,10470,40.90078221,-73.86537134,Bronx,2023-04-03 16:25:00,Passed
Initial,1,EAST 13 STREET,10003,40.7322727,-73.98693466,Manhattan,2023-10-11 12:20:00,Failed for Other R
Compliance,2,ELM PLACE,10458,40.86101671,-73.89433782,Bronx,2023-04-10 12:40:00,Rat Activity
Initial,2,EAST 180 STREET,10457,40.85168082,-73.89619621,Bronx,2023-11-13 09:10:00,Passed
Initial,3,MADISON STREET,11216,40.68441427,-73.95307655,Brooklyn,2023-11-14 11:11:00,Rat Activity
Initial,2,JACKSON AVENUE,10455,40.81408305,-73.90875491,Bronx,2023-09-18 16:25:00,Passed
Compliance,2,GRANDCONCOURSE,10458,40.86668142,-73.89389492,Bronx,2023-10-04 16:00:00,Failed for Other R
Compliance,1,WEST 23 STREET,10011,40.74474287,-73.99721394,Manhattan,2023-08-14 12:35:00,Passed
Initial,3,DEKALB AVENUE,11221,40.69282291,-73.93861748,Brooklyn,2023-07-19 15:36:00,Passed
Compliance,3,DITMARS STREET,11221,40.69681629,-73.93321879,Brooklyn,2023-09-20 14:33:00,Rat Activity
Initial,1,EAST 9 STREET,10003,40.72878952,-73.98630394,Manhattan,2023-07-13 15:25:00,Failed for Other R
Initial,3,DEVOE STREET,11211,40.71397005,-73.94131778,Brooklyn,2023-01-10 13:50:00,Passed
Initial,2,MARION AVENUE,10458,40.86230233,-73.89255704,Bronx,2023-10-20 13:18:00,Passed
Initial,2,CRESTON AVENUE,10468,40.86899221,-73.89360196,Bronx,2023-04-14 09:01:00,Passed
Initial,1,EAST 101 STREET,10029,40.78732537,-73.94448852,Manhattan,2023-01-18 12:30:00,Rat Activity
Compliance,2,FISH AVENUE,10469,40.86156769,-73.84730966,Bronx,2023-05-22 16:10:00,Passed
Initial,1,WEST 139 STREET,10030,40.81811221,-73.94246481,Manhattan,2023-04-12 07:30:00,Passed
Initial,2,BARNES AVENUE,10462,40.84670532,-73.86283904,Bronx,2023-01-20 11:10:00,Passed
Initial,3,WYCKOFF AVENUE,11237,40.7008269,-73.91345111,Brooklyn,2023-12-11 11:09:00,Passed
Initial,1,MADISON AVENUE,10029,40.7926775,-73.95019382,Manhattan,2023-04-13 14:48:00,Passed
Initial,2,LONGFELLOW AVENUE,10474,40.8177099,-73.88541803,Bronx,2023-04-12 11:59:00,Passed
Compliance,1,BOGARDUS PLACE,10040,40.85907552,-73.92923767,Manhattan,2023-12-27 11:35:00,Passed
Initial,1,WEST 111 STREET,10026,40.80054086,-73.95605007,Manhattan,2023-10-05 10:33:00,Passed
Initial,1,HARLEM RIVER DRVWY,10034,40.85720498,-73.92283747,Manhattan,2023-12-28 08:40:00,Passed
Compliance,2,TIEBOUT AVENUE,10458,40.86158822,-73.89500934,Bronx,2023-10-17 11:55:00,Rat Activity
Initial,1,WEST 106 STREET,10025,40.79894559,-73.96216597,Manhattan,2023-09-01 13:10:00,Passed
Initial,2,SACKET AVENUE,10462,40.84371608,-73.8537553,Bronx,2023-01-23 15:45:00,Passed
Initial,3,KENT AVENUE,11205,40.69146228,-73.95875102,Brooklyn,2023-04-27 14:15:00,Passed
Initial,1,CENTRAL PARK WEST,10024,40.78668666,-73.9683264,Manhattan,2023-08-03 11:37:00,Passed
Initial,2,LURTING AVENUE,10461,40.84388992,-73.85021291,Bronx,2023-01-10 10:15:00,Passed
Initial,1,CLINTON STREET,10002,40.72073062,-73.98422403,Manhattan,2023-11-03 15:05:00,Passed
Initial,4,VERNON BOULEVARD,11101,40.75623966,-73.94746711,Queens,2023-09-11 08:00:00,Rat Activity
Initial,3,LEXINGTON AVENUE,11221,40.68963635,-73.93388949,Brooklyn,2023-05-22 13:02:00,Passed
Initial,3,GATES AVENUE,11216,40.68648724,-73.94826505,Brooklyn,2023-08-02 14:17:00,Passed
Initial,1,WEST 123 STREET,10027,40.80827341,-73.95076008,Manhattan,2023-07-05 15:49:00,Passed
Initial,3,NOSTRAND AVENUE,11226,40.64051778,-73.94845937,Brooklyn,2023-05-18 16:10:00,Rat Activity
Initial,1,WEST 121 STREET,10027,40.80578851,-73.94870657,Manhattan,2023-05-02 09:57:00,Rat Activity
Initial,1,WEST 78 STREET,10024,40.78203378,-73.97778924,Manhattan,2023-09-12 09:19:00,Passed
Initial,3,ROGERS AVENUE,11216,40.67280658,-73.95299823,Brooklyn,2023-12-05 12:48:00,Rat Activity
Initial,2,PELHAM PARKWAY,10462,40.85677696,-73.86155294,Bronx,2023-04-14 15:10:00,Failed for Other R
Initial,1,BOWERY,10013,40.7146767,-73.99706009,Manhattan,2023-12-04 15:44:00,Passed
Compliance,1,2 AVENUE,10003,40.72849874,-73.98775082,Manhattan,2023-02-06 12:31:00,Passed
Initial,1,7 AVENUE SOUTH,10014,40.73230084,-74.00353966,Manhattan,2023-03-24 08:45:00,Passed
Compliance,3,PARK PLACE,11213,40.67321536,-73.94631787,Brooklyn,2023-10-06 13:18:00,Rat Activity
Initial,3,GREENE AVENUE,11221,40.69002513,-73.93704068,Brooklyn,2023-12-01 08:16:00,Rat Activity
Initial,4,86 STREET,11414,40.6546157,-73.84548219,Queens,2023-11-01 14:40:00,Failed for Other R
Initial,3,DEAN STREET,11216,40.67724798,-73.95388558,Brooklyn,2023-09-07 08:48:00,Rat Activity
Initial,1,WEST   78 STREET,10024,40.78189648,-73.9774643,Manhattan,2023-09-06 14:55:00,Passed
Initial,1,RUTGERS STREET,10002,40.71311729,-73.99008389,Manhattan,2023-07-05 09:29:00,Passed
Initial,2,LONGWOOD AVENUE,10459,40.8184232,-73.89973112,Bronx,2023-10-11 14:09:00,Failed for Other R
Compliance,1,WEST 126 STREET,10027,40.81438806,-73.95593612,Manhattan,2023-05-15 11:00:00,Rat Activity
Compliance,3,OCEAN AVENUE,11226,40.64664887,-73.96034638,Brooklyn,2023-08-23 15:25:00,Passed
Compliance,3,HIMROD STREET,11237,40.70178556,-73.91817805,Brooklyn,2023-04-20 14:46:00,Passed
Initial,1,AVENUE C,10009,40.72607902,-73.97738944,Manhattan,2023-10-10 12:42:00,Passed
Compliance,2,EAST 146 STREET,10451,40.8150445,-73.92093206,Bronx,2023-08-15 12:10:00,Rat Activity
Initial,2,QUIMBY AVENUE,10473,40.82596799,-73.85116397,Bronx,2023-06-29 10:48:00,Failed for Other R
Initial,2,HOFFMAN STREET,10458,40.85733209,-73.88730885,Bronx,2023-10-19 15:36:00,Passed
Initial,2,GRAND CONCOURSE,10468,40.85840002,-73.89938503,Bronx,2023-04-10 10:10:00,Rat Activity
Compliance,1,ST NICHOLAS AVENUE,10027,40.81463506,-73.94923802,Manhattan,2023-06-30 08:00:00,Rat Activity
Compliance,1,WEST 131 STREET,10027,40.81212395,-73.94403786,Manhattan,2023-12-27 13:25:00,Passed
Initial,1,PITT STREET,10002,40.71860315,-73.98233783,Manhattan,2023-02-07 11:10:00,Passed
Initial,1,EAST 117 STREET,10035,40.79887857,-73.94011574,Manhattan,2023-06-14 11:18:00,Passed
Initial,2,GRAND CONCOURSE,10458,40.85993353,-73.89848614,Bronx,2023-08-09 12:48:00,Passed
Initial,2,ELDER AVENUE,10472,40.82478402,-73.87829854,Bronx,2023-03-24 10:52:00,Rat Activity
Initial,1,WEST 69 STREET,10023,40.77602617,-73.98148488,Manhattan,2023-10-06 13:20:00,Passed
Initial,1,ORCHARD STREET,10002,40.71846958,-73.99006505,Manhattan,2023-09-18 15:55:00,Passed
Initial,4,42 STREET,11103,40.76243358,-73.9139772,Queens,2023-07-28 12:24:00,Passed
Compliance,2,MT HOPE PLACE,10457,40.84832676,-73.90576191,Bronx,2023-09-19 13:45:00,Rat Activity
Initial,3,24 STREET,11232,40.66165594,-73.99846093,Brooklyn,2023-12-22 12:50:00,Passed
Initial,2,WASHINGTON AVENUE,10457,40.85252506,-73.89495141,Bronx,2023-07-24 12:40:00,Rat Activity
Compliance,2,TELLER AVENUE,10456,40.82902365,-73.9135475,Bronx,2023-08-15 15:31:00,Rat Activity
Compliance,3,MONROE STREET,11216,40.68562582,-73.94923204,Brooklyn,2023-12-12 15:55:00,Rat Activity
Initial,1,WEST 79 STREET,10024,40.78337617,-73.9789118,Manhattan,2023-05-26 13:45:00,Passed
Initial,2,ALLERTON AVENUE,10469,40.86526324,-73.84610442,Bronx,2023-03-07 10:16:00,Passed
Initial,1,WEST 88 STREET,10024,40.78828241,-73.97242442,Manhattan,2023-08-17 09:56:00,Passed
Initial,2,EAST 181 STREET,10457,40.85108478,-73.89274512,Bronx,2023-12-14 14:00:00,Rat Activity
